id,keyword 
2-s2.0-85123120908,Forecast Skill Score
2-s2.0-85123120908,Forecast Verification
2-s2.0-85123120908,Random Event
2-s2.0-85123088177,Rare or Extreme Event
2-s2.0-85123088177,P25 titania
2-s2.0-85123088177,P25-silica
2-s2.0-85123088177,PET film
2-s2.0-85123088177,Photooxidation
2-s2.0-85123088177,virus inactivation
2-s2.0-85122978976,Crash Prediction
2-s2.0-85122978976,Linear Regression
2-s2.0-85122978976,Machine Learning
2-s2.0-85122978976,Random Forest
2-s2.0-85122542885,counseling
2-s2.0-85122542885,folic acid
2-s2.0-85122542885,obesity
2-s2.0-85122542885,preconception
2-s2.0-85122542885,cervamet
2-s2.0-85122542885,pelvic organ prolapse
2-s2.0-85122542885,POP-Q
2-s2.0-85122542885,POPstix
2-s2.0-85122298076,guidelines
2-s2.0-85122298076,home blood pressure monitoring
2-s2.0-85122298076,Thailand
2-s2.0-85122298076,Caffeine
2-s2.0-85121130923,Endurance performance
2-s2.0-85121130923,Free Fatty Acids
2-s2.0-85121130923,Half-marathon
2-s2.0-85121130923,Antineoplastic Drug
2-s2.0-85121130923,Expensive
2-s2.0-85121130923,Reimbursement
2-s2.0-85121130923,cervical length
2-s2.0-85121130923,preterm birth
2-s2.0-85121130923,second trimester
2-s2.0-85121130923,twin pregnancy
2-s2.0-85121130923,uterocervical angle
2-s2.0-85121130923,biocomposite
2-s2.0-85119194031,cellulose fiber
2-s2.0-85119194031,Moving Least Square
2-s2.0-85119194031,Multivariate Power Least Square
2-s2.0-85118618257,oil palm empty fruit bunch
2-s2.0-85118618257,polyvinyl alcohol
2-s2.0-85118618257,clutch
2-s2.0-85118618257,electromagnetic generator
2-s2.0-85118618257,energy floor tile
2-s2.0-85117290435,energy harvesting
2-s2.0-85117290435,energy harvesting paver
2-s2.0-85117290435,footstep energy harvesting
2-s2.0-85117290435,piezoelectric
2-s2.0-85094954382,power management system
2-s2.0-85094954382,Cytokine
2-s2.0-85094954382,Immune checkpoint
2-s2.0-85094954382,Oral cancer
2-s2.0-85094954382,Oropharyngeal cancer
2-s2.0-85090056896,Plasma
2-s2.0-85090056896,axial compression
2-s2.0-85090056896,fiber-reinforced polymer composites
2-s2.0-85090056896,hemp fiber rope
2-s2.0-85148233047,lightweight aggregate concrete
2-s2.0-85148233047,strength models
2-s2.0-85148233047,conductive polymer
2-s2.0-85148233047,electrical conductivity
2-s2.0-85148233047,emulsion polymerization
2-s2.0-85148233047,poly(3-hexylthiophene)
2-s2.0-85148233047,Criteria
2-s2.0-85148233047,Extreme lateral lumbar interbody fusion
2-s2.0-85148233047,Indirect decompression
2-s2.0-85140919554,Lateral lumbar interbody fusion
2-s2.0-85140919554,Oblique lumbar interbody fusion
2-s2.0-85140919554,bone density
2-s2.0-85140919554,bone quality
2-s2.0-85140919554,customized dental implant
2-s2.0-85139344482,finite element analysis
2-s2.0-85139344482,root-analog dental implant
2-s2.0-85139344482,von mises stress
2-s2.0-85139344482,cyclodextrin
2-s2.0-85137886621,hydrogel
2-s2.0-85137886621,inclusion complex
2-s2.0-85137886621,polyvinyl alcohol
2-s2.0-85143840754,quercetin
2-s2.0-85143840754,diversity
2-s2.0-85143840754,environmental variables
2-s2.0-85143840754,harmful algae
2-s2.0-85140282462,nanofluid
2-s2.0-85140282462,PV cell
2-s2.0-85140282462,sensitivity analysis
2-s2.0-85140282462,solar energy
2-s2.0-85140282462,thermal management
2-s2.0-85143600303,chronic conditions
2-s2.0-85143600303,COVID-19
2-s2.0-85143600303,mental health
2-s2.0-85143600303,vaccination intention
2-s2.0-85143600303,vaccine
2-s2.0-85143600303,low-cost GFRP
2-s2.0-85143600303,recycled brick aggregate
2-s2.0-85143110950,regression
2-s2.0-85143110950,square
2-s2.0-85143110950,autonomous vehicles
2-s2.0-85143110950,fog
2-s2.0-85143110950,photonic radar
2-s2.0-85143110950,range resolution
2-s2.0-85140474998,decision tree
2-s2.0-85140474998,green campus
2-s2.0-85140474998,random forest
2-s2.0-85140474998,shared free-floating electric scooter
2-s2.0-85140474998,usage frequency prediction
2-s2.0-85139053160,Coronary angiography
2-s2.0-85139053160,Diagnostic reference level
2-s2.0-85139053160,Percutaneous coronary intervention
2-s2.0-85139053160,Behavior
2-s2.0-85139053160,Grade point average
2-s2.0-85139053160,Medical students
2-s2.0-85138148154,Smartphone
2-s2.0-85138148154,biowaste
2-s2.0-85138148154,carbon aerogel
2-s2.0-85138148154,hydrothermal process
2-s2.0-85138148154,organic dyes
2-s2.0-85143141310,ZnO/MNC composites
2-s2.0-85143141310,Anesthesiology
2-s2.0-85143141310,COVID-19
2-s2.0-85143141310,Guidelines
2-s2.0-85143141310,Opinion
2-s2.0-85143141310,Personal protective equipment
2-s2.0-85125698200,inflammation
2-s2.0-85125698200,inflammatory cytokines
2-s2.0-85125698200,inulin
2-s2.0-85125698200,obesity
2-s2.0-85125698200,prebiotics
2-s2.0-85125698200,cattle
2-s2.0-85143316910,endometrium
2-s2.0-85143316910,heat exposure
2-s2.0-85143316910,immune response
2-s2.0-85143316910,prostaglandin
2-s2.0-85143316910,innovation
2-s2.0-85135372639,managerial myopia
2-s2.0-85135372639,market for corporate control
2-s2.0-85135372639,takeover
2-s2.0-85135372639,takeover threats
2-s2.0-85135372639,COVID-19
2-s2.0-85135372639,CRISPR
2-s2.0-85134628479,SARS-CoV-2
2-s2.0-85134628479,variants of concern
2-s2.0-85134628479,Immune checkpoint
2-s2.0-85134628479,Peripheral T-cell lymphoma
2-s2.0-85134628479,Prognosis
2-s2.0-85143528016,Programmed cell death
2-s2.0-85143528016,ancestral state reconstruction
2-s2.0-85143528016,evolutionary genomics
2-s2.0-85143528016,LTR retrotransposon
2-s2.0-85143528016,placenta
2-s2.0-85143528016,Chemicals
2-s2.0-85143528016,Compounds
2-s2.0-85143528016,Cyanobacteria
2-s2.0-85141384325,Poly(3-hydroxybutyrate)
2-s2.0-85141384325,doctors
2-s2.0-85141384325,emotional exhaustion
2-s2.0-85141384325,National Fitness Program
2-s2.0-85141384325,perceived stress
2-s2.0-85140933331,self-efficacy
2-s2.0-85140933331,sports involvement
2-s2.0-85140933331,cGAS deficiency
2-s2.0-85140933331,colon cancer
2-s2.0-85140802069,Dectin-1
2-s2.0-85140802069,dysbiosis
2-s2.0-85140802069,macrophages
2-s2.0-85140802069,S. cerevisiae
2-s2.0-85140802069,whole glucan particle
2-s2.0-85140802069,constitutive androstane receptor
2-s2.0-85140802069,CYP1A1
2-s2.0-85140360708,keratinocytes
2-s2.0-85140360708,oxidative stress
2-s2.0-85140360708,phenanthrene
2-s2.0-85140360708,pregnane X receptor
2-s2.0-85140360708,Cleistocalyx nervosum var. paniala
2-s2.0-85140360708,glutamate
2-s2.0-85136862031,HT22 cells
2-s2.0-85136862031,molecular mechanisms
2-s2.0-85136862031,neuron injury
2-s2.0-85136862031,neuroprotection
2-s2.0-85136862031,neurotoxicity
2-s2.0-85136656688,oxidative stress
2-s2.0-85136656688,resveratrol
2-s2.0-85136656688,athlete burnout
2-s2.0-85136656688,competitive state anxiety
2-s2.0-85134315535,mindfulness
2-s2.0-85134315535,regulatory emotional self-efficacy
2-s2.0-85134315535,cervical cancer
2-s2.0-85134315535,HPVs
2-s2.0-85134315535,human papillomavirus
2-s2.0-85134315535,virome
2-s2.0-85133269045,CRISPR
2-s2.0-85133269045,isothermal amplification
2-s2.0-85133269045,loop-mediated isothermal amplification
2-s2.0-85133269045,nucleic acid amplification technology
2-s2.0-85133269045,rolling circle amplification
2-s2.0-85141602624,Biomarker
2-s2.0-85141602624,Cancer screening
2-s2.0-85141602624,Cholangiocarcinoma (CCA)
2-s2.0-85141602624,Diagnostic model
2-s2.0-85141602624,Volatile organic compounds (VOCs)
2-s2.0-85143134264,Beyond Standard Model
2-s2.0-85143134264,Hadron-Hadron Scattering
2-s2.0-85143134264,Vector Boson Production
2-s2.0-85143134264,Vector-Like Quarks
2-s2.0-85143134264,Bangkok
2-s2.0-85142898138,BEV taxis
2-s2.0-85142898138,charging station
2-s2.0-85142898138,electric taxis
2-s2.0-85142898138,location selection
2-s2.0-85142898138,brand equity
2-s2.0-85142898138,customer attitude
2-s2.0-85142898138,DESG
2-s2.0-85142898138,Thailand
2-s2.0-85142894908,Bayesian optimization algorithm
2-s2.0-85142894908,hyperparameters
2-s2.0-85141989331,bayesian optimization algorithm
2-s2.0-85141989331,household vehicle ownership
2-s2.0-85141989331,support vector machine
2-s2.0-85141989331,sustainable transport development
2-s2.0-85141989331,electron irradiation
2-s2.0-85141989331,GaAs
2-s2.0-85143604148,hydrophilic
2-s2.0-85143604148,bat
2-s2.0-85143604148,diversity
2-s2.0-85143604148,gene flow
2-s2.0-85141103711,temple
2-s2.0-85141103711,emotional labor
2-s2.0-85141103711,Factor analysis
2-s2.0-85141103711,job satisfaction
2-s2.0-85142300242,green indicator
2-s2.0-85142300242,green output
2-s2.0-85142300242,green process
2-s2.0-85142300242,green supermarket
2-s2.0-85142300242,antibiotic replacement
2-s2.0-85134149674,broiler
2-s2.0-85134149674,drug resistances
2-s2.0-85134149674,key success factor
2-s2.0-85135386110,product planning
2-s2.0-85135386110,anti-LGI1
2-s2.0-85135386110,cerebellar ataxia
2-s2.0-85135386110,sleep disorders
2-s2.0-85135386110,status dissociatus
2-s2.0-85133427714,nonmetallic printed circuit board
2-s2.0-85133427714,polyvinyl chloride composite
2-s2.0-85133427714,silane coupling agent
2-s2.0-85133427714,Clavien–Dindo classification
2-s2.0-85133427714,epithelial ovarian cancer
2-s2.0-85125915135,morbidity
2-s2.0-85125915135,postoperative complications
2-s2.0-85125915135,time to chemotherapy
2-s2.0-85125915135,burden of care
2-s2.0-85125915135,family caregiver
2-s2.0-85144292749,psychological well-being
2-s2.0-85144292749,schizophrenia
2-s2.0-85144292749,d-Camphor
2-s2.0-85144292749,EEG
2-s2.0-85144292749,emotional states
2-s2.0-85144257724,psychophysiological parameters
2-s2.0-85144257724,sedative effects
2-s2.0-85144257724,biomarker
2-s2.0-85144257724,diabetes
2-s2.0-85141557766,isopropanol
2-s2.0-85141557766,molecularly imprinted polymer
2-s2.0-85141557766,optical sensor
2-s2.0-85141557766,volatile organic compound
2-s2.0-85141557766,colon cancer
2-s2.0-85141557766,intestinal obstruction
2-s2.0-85142200636,palliative therapy
2-s2.0-85142200636,self-expandable metal stent
2-s2.0-85142200636,surgical stomas
2-s2.0-85142200636,Dental caries
2-s2.0-85142200636,Dental gel
2-s2.0-85142131791,Formulation
2-s2.0-85142131791,Pastille
2-s2.0-85142131791,Stability
2-s2.0-85142131791,Xylitol
2-s2.0-85142131791,Fairness
2-s2.0-85148295381,Income distribution
2-s2.0-85148295381,Inequality
2-s2.0-85148295381,Sustainable Development Goals
2-s2.0-85148295381,Aurisin A
2-s2.0-85148295381,beta-cyclodextrins
2-s2.0-85148295381,inclusion complex
2-s2.0-85159921141,antioxidant
2-s2.0-85159921141,lumbar disc degeneration
2-s2.0-85159921141,oxidative stress
2-s2.0-85159921141,relative telomere length
2-s2.0-85159921141,severity
2-s2.0-85159921141,aqp-1
2-s2.0-85151276961,Cyclin D1
2-s2.0-85151276961,daf-16
2-s2.0-85151276961,GAP-43
2-s2.0-85151276961,neurite outgrowth
2-s2.0-85151276961,SIRT1
2-s2.0-85149644029,Teneurin-4
2-s2.0-85149644029,aging
2-s2.0-85149644029,community-integrated intermediary care (CIIC)
2-s2.0-85149644029,fall
2-s2.0-85149644029,geriatric depression
2-s2.0-85149644029,older adult
2-s2.0-85149644029,Thailand
2-s2.0-85149568526,gut microbiome
2-s2.0-85149568526,meta-analysis
2-s2.0-85149568526,probiotic
2-s2.0-85149568526,stroke
2-s2.0-85149557609,R9 route
2-s2.0-85149557609,Thai-Lao cross border
2-s2.0-85149557609,Transportation
2-s2.0-85149557609,Transportation optimization
2-s2.0-85149537486,High-dose chemotherapy plus stem cell rescue
2-s2.0-85149537486,High-risk neuroblastoma
2-s2.0-85149537486,Prognostic factors
2-s2.0-85149537486,Survival
2-s2.0-85149537486,Colorimetric aptasensor
2-s2.0-85149537486,Electrochemical aptasensor
2-s2.0-85149535053,Electrochemiluminescent aptasensor
2-s2.0-85149535053,Fluorescent aptasensor
2-s2.0-85149535053,Organophosphorus pesticides
2-s2.0-85149535053,calmodulin
2-s2.0-85149535053,dehydration stress
2-s2.0-85149473953,reactive oxygen species
2-s2.0-85149473953,the transgenic plants over-expressing OsCam1-1
2-s2.0-85149473953,Antioxidant
2-s2.0-85149473953,Bioactive compound
2-s2.0-85149473953,Cellulase
2-s2.0-85149473953,Centella asiatica
2-s2.0-85147229645,Essential oil
2-s2.0-85147229645,Total phenolic compound
2-s2.0-85147229645,Decommissioning
2-s2.0-85147229645,Ecological benefits
2-s2.0-85147229645,Fish assemblage
2-s2.0-85147032177,Fisheries
2-s2.0-85147032177,Gulf of Thailand
2-s2.0-85147032177,Jackets
2-s2.0-85147032177,Oil and gas platforms
2-s2.0-85147032177,Reefing
2-s2.0-85146662545,Socioeconomic benefits
2-s2.0-85146662545,Towing
2-s2.0-85146662545,CD55
2-s2.0-85146662545,complement
2-s2.0-85146452391,IBD-like condition
2-s2.0-85146452391,novel variant
2-s2.0-85146452391,protein-losing enteropathy
2-s2.0-85146452391,Lung cancer metastasis
2-s2.0-85146452391,NECTIN2
2-s2.0-85146452391,Networks
2-s2.0-85146301697,PPI
2-s2.0-85146301697,Protein-protein interaction
2-s2.0-85146301697,Proteomics
2-s2.0-85146301697,Cities
2-s2.0-85146301697,COVID-19
2-s2.0-85145813246,Delta variant
2-s2.0-85145813246,Global response
2-s2.0-85145813246,Management
2-s2.0-85145813246,Provinces
2-s2.0-85145813246,Swiss Cheese
2-s2.0-85145190922,Testing
2-s2.0-85145190922,Transmission
2-s2.0-85145172734,Brugia malayi
2-s2.0-85145172734,Glycerolipids
2-s2.0-85145172734,Glycerophospholipids
2-s2.0-85145172734,Lymphatic filariasis
2-s2.0-85145172734,Mass spectrometry
2-s2.0-85145172734,Sphingolipids
2-s2.0-85145172734,bonus
2-s2.0-85145172734,CEO
2-s2.0-85144583555,compensation
2-s2.0-85144583555,cost of equity
2-s2.0-85144583555,executive
2-s2.0-85144583555,Sarbanes–Oxley Act
2-s2.0-85144508715,shareholding
2-s2.0-85144508715,SOX
2-s2.0-85144508715,stock option
2-s2.0-85144236412,anticancer
2-s2.0-85144236412,cancer stem cell
2-s2.0-85144236412,Lung cancer
2-s2.0-85144236412,plant-derived compounds
2-s2.0-85143822576,review
2-s2.0-85143822576,Epithelial to mesenchymal transition
2-s2.0-85143822576,lung cancer
2-s2.0-85143602527,potential compounds targeting EMT
2-s2.0-85143602527,review
2-s2.0-85143602527,domestic cat hepadnavirus
2-s2.0-85143509781,hepatitis
2-s2.0-85143509781,hepatocyte proliferation
2-s2.0-85143509781,real-time polymerase chain reaction
2-s2.0-85143509781,viral localization
2-s2.0-85143509781,Binomials
2-s2.0-85143148038,Predictability
2-s2.0-85143148038,Self-paced reading
2-s2.0-85143148038,Sentence processing
2-s2.0-85143148038,ape
2-s2.0-85143148038,Miocene
2-s2.0-85143148038,orangutan
2-s2.0-85142857660,hepatocellular carcinoma
2-s2.0-85142857660,screening and surveillance
2-s2.0-85142857660,ultrasound
2-s2.0-85142857660,US LI-RADS
2-s2.0-85142849542,visualization score
2-s2.0-85142849542,Children
2-s2.0-85142849542,COVID-19
2-s2.0-85142849542,Dog bite
2-s2.0-85142849542,Head and neck
2-s2.0-85142849542,Periorbital region
2-s2.0-85142849542,Artificial coral reef
2-s2.0-85142849542,Artificial habitats
2-s2.0-85142837507,Bibliometric study
2-s2.0-85142837507,Biomimicry
2-s2.0-85142837507,Coastal structures
2-s2.0-85142837507,Innovation
2-s2.0-85142837507,New product development
2-s2.0-85142744005,Recreational waters
2-s2.0-85142744005,Stage-gate
2-s2.0-85142744005,Thailand
2-s2.0-85142668520,Black yeast
2-s2.0-85142668520,Coffee waste
2-s2.0-85142668520,Hemicellulolytic enzyme
2-s2.0-85142668520,Hemicellulose
2-s2.0-85142668520,Prebiotic
2-s2.0-85142668520,Saccharification
2-s2.0-85142668520,Anti-SARS-CoV-2 total antibody
2-s2.0-85142668520,COVID-19 vaccine
2-s2.0-85142668520,Health care workers
2-s2.0-85142668520,Inactivated SARS-CoV-2 vaccine
2-s2.0-85142627329,SARS-CoV-2 vaccine
2-s2.0-85142627329,Surrogate viral neutralizing antibody titer
2-s2.0-85142627329,Autoinflammation
2-s2.0-85142627329,Early-phase psoriasis
2-s2.0-85142627329,Gene
2-s2.0-85142627329,Inflammatory skin disease
2-s2.0-85142515210,Innate immune response
2-s2.0-85142515210,Classification
2-s2.0-85142515210,Low humidity operation
2-s2.0-85142515210,Machine learning
2-s2.0-85142515210,Prediction
2-s2.0-85142515210,Proton exchange membrane fuel cell
2-s2.0-85142507892,Differential pulse voltammetry
2-s2.0-85142507892,Hepatitis C virus core antigen
2-s2.0-85142507892,Label-free immunosensor
2-s2.0-85142507892,Platinum nanoparticle
2-s2.0-85142507892,Screen-printed graphene electrode
2-s2.0-85142507892,Single-walled carbon nanotubes
2-s2.0-85142507892,Benefit-risk profile
2-s2.0-85142471532,Oral cancer
2-s2.0-85142471532,Oropharyngeal cancer
2-s2.0-85142471532,Surgical approach
2-s2.0-85142471532,First case
2-s2.0-85142471532,Imported infection
2-s2.0-85142471532,Monkeypox
2-s2.0-85142471532,Single nucleotide polymorphism
2-s2.0-85142459166,Taiwan
2-s2.0-85142459166,Heat shock protein 90
2-s2.0-85142459166,Litopenaeus vannamei
2-s2.0-85142459166,White spot syndrome virus
2-s2.0-85142449692,WSSV pathogenesis
2-s2.0-85142449692,mesocellular foam silica
2-s2.0-85142449692,Microcantilever
2-s2.0-85142449692,piezoelectric device
2-s2.0-85142449692,resonant frequency
2-s2.0-85142447532,screen-printing technology
2-s2.0-85142447532,Biodiesel
2-s2.0-85142447532,Heterogeneous catalysis
2-s2.0-85142447532,Metal-organic frameworks
2-s2.0-85142447532,Methyl oleate
2-s2.0-85142435040,Renewable energy
2-s2.0-85142435040,Reusability
2-s2.0-85142435040,Bay of Bengal
2-s2.0-85142435040,demersal
2-s2.0-85142428506,first record
2-s2.0-85142428506,gurnard
2-s2.0-85142428506,Lepidotrigla omanensis
2-s2.0-85142428506,Biocellulose
2-s2.0-85142428506,Enzymatic degradation
2-s2.0-85142413797,Golden oyster mushroom
2-s2.0-85142413797,Komagataeibacter xylinus AGR 60
2-s2.0-85142413797,Pleurotus citrinopileatus
2-s2.0-85142413797,2004 Indian Ocean Tsunami
2-s2.0-85142413797,Building damage
2-s2.0-85142413797,Economic losses
2-s2.0-85142413797,MRIO table
2-s2.0-85142413797,Patong beach
2-s2.0-85142413797,AZD1222
2-s2.0-85142402010,COVID-19
2-s2.0-85142402010,Heterologous booster
2-s2.0-85142402010,Neutralizing antibody
2-s2.0-85142402010,Omicron
2-s2.0-85142402010,T cells
2-s2.0-85142402010,craniotomy
2-s2.0-85142401875,extubation
2-s2.0-85142401875,intracranial tumor
2-s2.0-85142401875,pediatric
2-s2.0-85142401875,carnivore bocaparvovirus
2-s2.0-85142400526,central nervous system
2-s2.0-85142400526,feline bocavirus
2-s2.0-85142400526,in situ hybridization
2-s2.0-85142400526,transmission electron microscopy
2-s2.0-85142195502,Latent tuberculosis infection
2-s2.0-85142195502,Pediatrics
2-s2.0-85142195502,Pharmacokinetics
2-s2.0-85142195502,Rifapentine
2-s2.0-85142195502,Antioxidant activity
2-s2.0-85142002362,Caco-2 cells
2-s2.0-85142002362,Self-microemulsifying tablets
2-s2.0-85142002362,Spray drying
2-s2.0-85142002362,Ban Kruat archaeological site
2-s2.0-85142002362,Buriram Province
2-s2.0-85141983190,Furnace
2-s2.0-85141983190,Iron-smelting production
2-s2.0-85141983190,Luminescence dating
2-s2.0-85141983190,Northeast Thailand
2-s2.0-85141967065,Terminal period
2-s2.0-85141967065,Tuyère
2-s2.0-85141967065,Anaerobic fermentation
2-s2.0-85141967065,Emulsification
2-s2.0-85141967065,Hydrogen yield
2-s2.0-85141957988,Non-ionic surfactant
2-s2.0-85141957988,Palm oil mill effluent
2-s2.0-85141957988,Children
2-s2.0-85141957988,Drug-resistant tuberculosis
2-s2.0-85141957988,Isoniazid-resistant tuberculosis
2-s2.0-85141957988,Levofloxacin
2-s2.0-85141957988,Pharmacokinetics
2-s2.0-85141948983,Aggregation
2-s2.0-85141948983,Colloidal stability
2-s2.0-85141948983,Freezing
2-s2.0-85141948983,Gold nanoparticles
2-s2.0-85141939469,Lyophilization
2-s2.0-85141939469,Calcium aluminate cement
2-s2.0-85141939469,Crystal growth
2-s2.0-85141939469,Nucleation
2-s2.0-85141939469,Bending actuation
2-s2.0-85141878124,Functionalized multi-walled carbon nanotube
2-s2.0-85141878124,Multi-walled carbon nanotube
2-s2.0-85141878124,Attention Deficit Hyperactivity Disorder symptoms
2-s2.0-85141878124,behavior management
2-s2.0-85141878124,parent involvement
2-s2.0-85141876192,school-age children
2-s2.0-85141876192,Consumer values
2-s2.0-85141876192,Ethical concern
2-s2.0-85141876192,Green consumption
2-s2.0-85141876192,Green cosmetics
2-s2.0-85141876192,Purchase intention
2-s2.0-85141871790,A1. Crystal morphology
2-s2.0-85141871790,A1. Crystal structure
2-s2.0-85141871790,A3. Selective epitaxy
2-s2.0-85141871790,A3.Metalorganic vapor phase epitaxy
2-s2.0-85141871790,B1. Nitrides
2-s2.0-85141871790,B2. Semiconducting III-V materials
2-s2.0-85141871790,GaN
2-s2.0-85141871631,Monte Carlo simulation
2-s2.0-85141871631,phase-space file
2-s2.0-85141871631,Small field
2-s2.0-85141871631,Dendrobium
2-s2.0-85141871631,Orchid
2-s2.0-85141866103,Phenolic compounds
2-s2.0-85141866103,UPLC
2-s2.0-85141866103,high risk
2-s2.0-85141866103,neuroblastoma
2-s2.0-85141866103,non-immunotherapy
2-s2.0-85141859270,outcomes
2-s2.0-85141859270,Thailand
2-s2.0-85141859270,Bioconjugation
2-s2.0-85141859270,Silk fibroin
2-s2.0-85141859270,Tobacco mosaic virus
2-s2.0-85141845720,colonoscopy
2-s2.0-85141845720,detection
2-s2.0-85141845720,education
2-s2.0-85141845720,flat and depressed lesions
2-s2.0-85141840215,randomized trial
2-s2.0-85141840215,Graphene nanoplatelets (GNPs)
2-s2.0-85141840215,High-volume fly ash (HVFA)
2-s2.0-85141840215,HVFA concrete
2-s2.0-85141840215,Plastic waste (PW)
2-s2.0-85141840215,Response-surface methodology (RSM)
2-s2.0-85141832408,Asia–Pacific region
2-s2.0-85141832408,Bariatric/metabolic surgery
2-s2.0-85141832408,COVID-19
2-s2.0-85141832408,Indication
2-s2.0-85141832408,Insurance coverage
2-s2.0-85141826958,Body mass index
2-s2.0-85141826958,Female university students
2-s2.0-85141826958,Indonesian food consumption
2-s2.0-85141826958,Overnutrition
2-s2.0-85141826958,Diagnostic imaging
2-s2.0-85141819630,Durotomy
2-s2.0-85141819630,Interbody fusion
2-s2.0-85141819630,Intradural herniation
2-s2.0-85141819630,Lumbar disc disease
2-s2.0-85141819630,Open discectomy
2-s2.0-85141808471,hydrogenation
2-s2.0-85141808471,nickel
2-s2.0-85141808471,polycyclic aromatic hydrocarbons
2-s2.0-85141800260,pyrolysis
2-s2.0-85141800260,waste tire
2-s2.0-85141800260,bromodiethylsulfonium bromopentachloroantimonate
2-s2.0-85141800260,glycosyl chlorides
2-s2.0-85141800260,one-pot synthesis
2-s2.0-85141800074,thioglycosides
2-s2.0-85141800074,Adaptive optimal perimeter control
2-s2.0-85141800074,Closed-loop stability
2-s2.0-85141800074,Experience replay
2-s2.0-85141800074,Heterogeneous data resolution
2-s2.0-85141800074,Integral reinforcement learning
2-s2.0-85141800074,Macroscopic fundamental diagram
2-s2.0-85141795484,Biomedical
2-s2.0-85141795484,Energy harvesters
2-s2.0-85141795484,Healthcare
2-s2.0-85141795484,Piezoelectricity
2-s2.0-85141795484,Smart materials
2-s2.0-85141781938,Biochemicals
2-s2.0-85141781938,Bioenergy
2-s2.0-85141781938,Biorefining
2-s2.0-85141781938,Cosmetics
2-s2.0-85141781938,Macroalgae
2-s2.0-85141776828,Alzheimer’s disease
2-s2.0-85141776828,DAF-16
2-s2.0-85141776828,DCT-1
2-s2.0-85141776828,Glutamatergic neurons
2-s2.0-85141776828,Mitophagy
2-s2.0-85141759761,Chikungunya
2-s2.0-85141759761,IL-1Ra
2-s2.0-85141759761,VCAM-1
2-s2.0-85141759761,Angle closure
2-s2.0-85141759761,Glaucoma
2-s2.0-85141759761,Primary angle closure disease
2-s2.0-85141744188,Treatment
2-s2.0-85141744188,corporate governance
2-s2.0-85141744188,corporate social responsibility
2-s2.0-85141744188,female director
2-s2.0-85141740467,managerial power theory
2-s2.0-85141740467,social capital
2-s2.0-85141740467,social commitment
2-s2.0-85141740467,sustainability
2-s2.0-85141729890,carbocycles
2-s2.0-85141729890,Grubbs catalyst
2-s2.0-85141729890,heterocycles
2-s2.0-85141729890,ring-closing metathesis
2-s2.0-85141729890,vinylic bromides
2-s2.0-85141722913,Corporal punishment
2-s2.0-85141722913,Physical punishment
2-s2.0-85141722913,Violence against children
2-s2.0-85141722913,Violent discipline
2-s2.0-85141722913,flow cytometry
2-s2.0-85141722913,hematuria
2-s2.0-85141713120,microparticle
2-s2.0-85141713120,phosphatidylserine
2-s2.0-85141713120,urinalysis
2-s2.0-85141713120,fungus
2-s2.0-85141698036,human microbiome
2-s2.0-85141698036,pollution
2-s2.0-85141698036,skin diseases
2-s2.0-85141698036,yeasts
2-s2.0-85141698036,Aqueous zinc-ion battery
2-s2.0-85141686492,Glass microfiber separator
2-s2.0-85141686492,Metal–organic framework
2-s2.0-85141686492,Zr-MOFs
2-s2.0-85141686492,cytochrome oxidase 1
2-s2.0-85141686492,malaria
2-s2.0-85141668236,Plasmodium fieldi
2-s2.0-85141668236,Plasmodium inui
2-s2.0-85141668236,Thailand
2-s2.0-85141668236,Antioxidant
2-s2.0-85141668236,DNA damage inhibition
2-s2.0-85141640934,Nigella sativa
2-s2.0-85141640934,Thermal oxidation
2-s2.0-85141640934,Thymoquinone
2-s2.0-85141640934,Breast cancer
2-s2.0-85141640934,Fall incidence density
2-s2.0-85141640934,Physical performance test
2-s2.0-85141640934,Taxane-based chemotherapy
2-s2.0-85141640934,Ethnic minorities
2-s2.0-85141637329,Legal status
2-s2.0-85141637329,Mental health
2-s2.0-85141637329,Stateless
2-s2.0-85141637329,Thailand
2-s2.0-85141637329,Flavonol glycosides
2-s2.0-85141632897,Nephelium lappaceum
2-s2.0-85141632897,Nitric oxide suppression
2-s2.0-85141632897,Rambutan
2-s2.0-85141632897,Sapindaceae
2-s2.0-85141632897,Arthrodesis
2-s2.0-85141632897,Cerebral palsy
2-s2.0-85141626863,Flatfoot
2-s2.0-85141626863,Grice extra-articular subtalar fusion
2-s2.0-85141626863,Subtalar joint
2-s2.0-85141626863,Treatment outcome
2-s2.0-85141626863,Lithium
2-s2.0-85141620606,Photoabsorber
2-s2.0-85141620606,Photovoltaic
2-s2.0-85141620606,Semiconductor
2-s2.0-85141620606,ZnSnN2 thin films
2-s2.0-85141620606,antimicrobial resistance
2-s2.0-85141616479,Asian sea bass
2-s2.0-85141616479,distribution
2-s2.0-85141616479,Vibrionaceae
2-s2.0-85141616479,COVID-19
2-s2.0-85141616479,immunogenicity
2-s2.0-85141616479,plant-produced recombinant protein
2-s2.0-85141596015,receptor-binding domain
2-s2.0-85141596015,SARS-CoV-2
2-s2.0-85141596015,subunit vaccine
2-s2.0-85141596015,variant vaccine
2-s2.0-85141596015,Bismuth oxyiodide
2-s2.0-85141576474,Composites
2-s2.0-85141576474,Graphene aerogel
2-s2.0-85141576474,Methyl orange
2-s2.0-85141576474,Photocatalysis
